Unnamed: 0,SeriousDlqin2yrs,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,NumberOfTimes90DaysLate,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome,NumberOfDependents
41666,0,57,0,0.58954,0,0,4416.0,1.0
41667,0,62,0,0.375976,0,0,7683.0,0.0
41669,0,87,0,0.00347,0,0,7491.0,0.0
41670,0,44,2,0.337238,0,0,7000.0,2.0
41672,0,59,0,0.565875,0,0,4166.0,0.0
41673,0,66,0,0.635653,0,0,4094.0,0.0
41674,0,58,0,0.061134,0,0,7000.0,0.0
41675,0,62,0,0.38522,0,1,12083.0,2.0
41676,1,26,98,0.0,98,98,674.0,1.0
41677,0,27,0,0.003749,0,0,4000.0,0.0
41679,0,28,1,0.080892,0,0,10000.0,0.0
41680,1,36,0,0.40073,0,0,15900.0,0.0
41681,1,49,1,0.337326,0,0,9266.0,5.0
41682,0,47,0,0.24725,0,0,7000.0,3.0
41683,0,84,0,0.017301,0,0,2600.0,1.0
41684,1,49,1,0.680747,1,2,3266.0,0.0
41685,0,37,0,0.519347,0,0,8450.0,1.0
41686,0,67,0,0.104587,0,0,6300.0,1.0
41689,0,71,0,0.417321,0,0,5726.0,2.0
41691,0,31,0,0.315996,0,0,10208.0,0.0
41692,0,72,0,0.167947,0,0,6900.0,0.0
41693,1,26,0,0.590705,0,0,2000.0,0.0
41694,1,55,0,0.348329,0,0,12114.0,1.0
41695,0,67,0,0.649175,0,0,2000.0,0.0
41696,1,43,4,0.781574,0,0,3950.0,1.0
41697,1,57,3,0.070738,0,0,27000.0,0.0
41698,1,58,0,0.350014,0,0,3476.0,0.0
41699,0,45,0,0.622076,0,0,5000.0,2.0
41700,1,43,0,0.746876,0,0,6000.0,0.0
41702,1,45,0,0.0,3,0,2000.0,0.0
41703,1,34,1,0.666667,0,0,3200.0,0.0
41704,0,38,0,0.178266,0,0,13103.0,2.0
41705,0,76,0,0.019884,0,0,2413.0,0.0
41706,0,74,0,0.068358,0,0,2837.0,0.0
41707,0,23,0,0.035323,0,0,820.0,0.0
41708,1,31,1,0.324487,0,0,3315.0,1.0
41709,0,32,0,0.300681,0,0,5583.0,0.0
41710,1,51,1,0.615943,0,1,6058.0,0.0
41712,0,68,0,0.149124,0,0,6450.0,0.0
41713,0,44,0,6.0,0,0,200.0,0.0
41714,0,61,0,0.00699,0,0,8583.0,1.0
41716,1,43,1,0.280225,2,1,3200.0,1.0
41717,0,72,0,16.5,0,0,1.0,0.0
41719,0,51,0,0.002926,0,0,3075.0,1.0
41720,0,55,0,0.208026,0,0,30000.0,1.0
41722,0,41,1,0.236522,0,0,6658.0,0.0
41723,1,35,0,0.044889,1,0,4900.0,0.0
41725,1,35,1,0.281431,0,0,1900.0,1.0
41726,0,68,0,0.137156,0,0,7166.0,3.0
41727,1,49,3,0.169595,0,0,7511.0,1.0
41728,0,52,0,0.37775,0,0,9500.0,1.0
41729,1,67,0,3233.0,0,0,0.0,0.0
41730,0,59,0,0.360085,0,0,7500.0,0.0
41732,1,30,0,0.113963,4,0,2570.0,3.0
41733,0,36,0,0.187635,0,0,6000.0,0.0
41734,0,63,0,0.424144,0,0,9583.0,2.0
41735,0,67,0,0.005652,0,0,11500.0,0.0
41736,0,50,0,0.211053,0,0,13100.0,5.0
41740,0,62,1,0.528539,0,0,3100.0,0.0
41741,0,69,0,0.208563,0,0,3806.0,0.0
41742,1,36,2,0.150257,0,0,3300.0,1.0
41743,0,35,1,0.593503,0,0,2400.0,0.0
41744,0,55,1,1.143445,0,0,1700.0,0.0
41746,1,37,1,0.209928,1,0,2900.0,0.0
41747,0,35,2,0.059323,0,1,6000.0,2.0
41748,0,32,0,1.176193,0,0,5300.0,0.0
41749,1,43,1,0.872999,1,0,936.0,1.0
41750,1,49,0,0.149391,2,0,10100.0,0.0
41751,1,53,4,0.492245,0,0,4448.0,0.0
41752,0,54,0,0.380135,0,0,3261.0,1.0
41753,1,39,0,0.0,2,0,5200.0,1.0
41754,0,52,0,0.290539,0,0,9533.0,3.0
41755,0,67,0,0.125782,0,0,4316.0,0.0
41756,0,39,1,0.219663,0,0,10333.0,1.0
41757,0,59,0,0.44547,0,0,5308.0,0.0
41758,0,58,1,0.303703,0,0,14500.0,0.0
41759,0,79,0,0.004462,0,0,6499.0,0.0
41760,0,43,5,0.433713,0,1,5000.0,2.0
41761,0,27,1,0.014394,0,0,2500.0,0.0
41762,1,52,0,0.792631,0,0,3500.0,2.0
41763,0,54,0,0.608787,0,0,4733.0,0.0
41764,0,46,0,0.20196,0,0,5000.0,1.0
41765,0,50,0,0.785728,0,0,5100.0,1.0
41766,0,80,0,0.758465,0,0,3100.0,1.0
41768,1,38,0,0.279873,1,0,2200.0,0.0
41769,0,39,0,0.141982,0,0,4894.0,0.0
41770,0,54,0,0.409577,0,0,5512.0,0.0
41771,1,28,0,0.0,1,0,3928.0,0.0
41772,1,51,1,0.372008,0,0,8480.0,2.0
41773,0,32,0,0.205556,0,0,7666.0,1.0
41774,0,48,0,0.480128,0,0,4050.0,1.0
41775,1,63,1,0.486477,7,1,2846.0,0.0
41776,0,68,0,0.344965,0,0,4269.0,0.0
41778,0,68,0,0.258636,0,0,7670.0,0.0
41779,0,62,2,0.538981,2,1,4001.0,0.0
41781,1,34,0,0.193945,0,0,3500.0,0.0
41782,0,46,0,0.276908,0,0,3000.0,2.0
41784,0,56,0,0.127798,0,0,6924.0,2.0
41785,1,42,4,0.518629,1,2,7675.0,2.0
41787,0,32,0,0.513524,0,0,2550.0,0.0
41788,0,75,0,0.000799,0,0,1250.0,0.0
41789,0,79,0,0.060745,0,0,3917.0,0.0
41790,1,40,0,0.0,0,0,5100.0,1.0
41791,1,35,1,0.654723,0,0,1841.0,1.0
41792,1,41,0,0.075114,0,0,8333.0,0.0
41793,0,36,0,0.120629,0,0,30000.0,3.0
41794,0,39,0,0.273636,0,0,10100.0,3.0
41795,0,31,0,0.057981,0,0,3000.0,0.0
41796,0,29,0,0.168606,0,0,6790.0,0.0
41797,0,44,0,0.192215,0,0,3750.0,0.0
41798,0,65,0,0.0,0,0,8000.0,0.0
41800,1,53,1,0.61519,0,0,9900.0,0.0
41801,1,44,0,0.007757,0,0,10184.0,2.0
41802,0,66,0,0.819346,0,0,4527.0,0.0
41803,0,51,1,0.293131,1,0,3100.0,2.0
41804,0,45,0,0.415769,0,0,4083.0,1.0
41805,0,59,0,0.50674,1,0,6008.0,0.0
41806,0,36,0,0.631287,0,0,6500.0,3.0
41808,0,34,0,0.676081,0,0,4000.0,1.0
41809,0,70,0,0.361475,0,0,4500.0,0.0
41810,1,42,0,1.556913,0,0,1800.0,0.0
41811,1,46,2,0.294762,0,0,15425.0,1.0
41812,1,83,0,0.641596,0,1,3283.0,1.0
41813,1,48,0,0.679932,0,0,10050.0,1.0
41814,0,40,1,0.211811,0,0,2048.0,1.0
41816,1,37,0,0.95277,0,1,1100.0,0.0
41817,1,43,1,0.822673,0,0,4736.0,1.0
41818,0,59,0,0.36867,0,0,10800.0,0.0
41819,0,67,0,0.033319,0,0,72000.0,1.0
41821,0,80,0,0.275517,0,0,1400.0,0.0
41824,0,57,1,0.905208,0,0,1919.0,0.0
41825,1,27,0,0.035689,1,1,1400.0,1.0
41827,0,62,0,0.564834,0,0,3400.0,0.0
41828,0,39,0,0.326273,0,0,7931.0,1.0
41829,0,26,0,0.304464,0,0,1500.0,0.0
41830,0,48,3,0.439528,0,0,11525.0,1.0
41831,0,51,0,0.515201,0,0,7400.0,3.0
41834,0,27,0,0.260856,0,0,3200.0,0.0
41835,0,54,0,0.225303,0,0,7500.0,0.0
41836,0,38,0,0.419363,0,0,3831.0,1.0
41838,0,63,3,0.446128,1,0,4816.0,0.0
41839,0,47,0,0.672666,0,0,8000.0,0.0
41840,0,40,0,0.420395,0,0,4000.0,3.0
41841,0,54,0,0.141654,0,0,11873.0,1.0
41843,1,61,1,0.168991,0,0,1863.0,1.0
41845,1,48,2,0.219305,4,0,9406.0,3.0
41846,1,50,1,0.131141,0,0,10583.0,1.0
41847,0,61,0,0.663552,0,0,9204.0,1.0
41848,0,75,0,0.557377,0,0,2500.0,0.0
41850,0,60,1,0.979124,1,1,3400.0,2.0
41851,1,59,0,0.231402,0,0,5833.0,0.0
41852,0,53,3,0.628716,0,1,7500.0,2.0
41853,0,27,0,0.516854,0,0,800.0,2.0
41854,1,36,0,2.332425,0,0,1100.0,2.0
41856,1,39,2,0.047596,2,0,2100.0,0.0
41857,1,36,1,0.776012,0,0,2075.0,2.0
41858,1,28,0,0.177756,2,0,4027.0,0.0
41859,1,34,0,0.251345,0,1,1300.0,2.0
41860,0,61,0,0.269394,0,0,12000.0,0.0
41861,0,44,0,0.144862,0,0,11900.0,2.0
41862,0,43,0,0.172993,0,0,25000.0,3.0
41863,0,55,1,0.248675,0,0,10000.0,0.0
41864,0,29,0,0.161769,0,0,3300.0,0.0
41865,0,49,1,1.209263,0,0,8333.0,2.0
41866,0,40,0,0.644368,0,0,2600.0,0.0
41867,0,44,0,0.393478,0,0,4200.0,0.0
41868,1,43,1,0.603215,0,0,5100.0,1.0
41869,0,36,0,0.692842,0,0,1438.0,0.0
41870,1,37,0,0.814364,0,0,6000.0,3.0
41871,0,59,0,0.233957,0,0,6949.0,0.0
41872,0,65,0,0.238249,0,0,11466.0,1.0
41874,0,29,0,0.101266,1,0,1342.0,0.0
41875,0,28,0,0.358098,0,0,1345.0,0.0
41876,1,75,0,0.165648,0,0,9000.0,1.0
41877,0,64,0,0.664905,0,0,7000.0,1.0
41878,0,85,0,0.059495,0,0,2100.0,0.0
41879,1,39,1,0.892385,0,0,3400.0,2.0
41881,0,42,0,0.182797,0,0,7800.0,3.0
41884,0,28,0,0.556483,0,0,3832.0,2.0
41886,0,64,0,0.280058,0,0,12500.0,2.0
41887,1,57,0,0.431114,0,0,5000.0,0.0
41888,0,56,0,0.710457,0,0,1902.0,0.0
41890,0,77,1,0.249924,0,0,3280.0,0.0
41891,0,34,2,1.22213,0,0,1201.0,0.0
41892,1,44,1,1180.0,2,0,0.0,0.0
41894,1,32,1,0.185559,5,0,4860.0,0.0
41895,1,52,0,1.216195,0,0,3889.0,0.0
41896,1,37,3,0.415528,2,0,3000.0,3.0
41897,0,62,0,0.189092,0,0,6086.0,0.0
41898,0,49,0,0.460402,0,0,10833.0,1.0
41900,1,37,4,0.526902,1,2,6467.0,4.0
41902,0,54,0,0.394191,0,0,17488.0,0.0
41903,1,22,0,0.014657,0,0,1500.0,0.0
41904,0,70,0,0.080826,0,0,5084.0,1.0
41905,0,45,0,0.093875,0,0,1746.0,0.0
41906,1,54,6,1.555361,0,1,4000.0,3.0
41907,0,23,0,0.172847,0,0,3100.0,0.0
41908,0,51,0,0.4145,0,0,4537.0,3.0
41909,0,71,0,0.525082,0,0,3667.0,0.0
41910,1,37,2,0.257513,1,0,3160.0,2.0
41911,0,37,0,0.364545,0,0,11800.0,1.0
41912,0,25,1,0.21381,0,0,1650.0,0.0
41916,0,66,0,0.214305,0,0,7353.0,0.0
41917,1,75,0,0.552102,0,0,6208.0,1.0
41918,0,58,0,0.018252,0,0,1040.0,0.0
41919,1,24,98,0.035081,98,98,2650.0,1.0
41921,1,59,0,0.582104,0,0,4000.0,1.0
41922,1,52,0,0.012341,0,0,2916.0,1.0
41923,0,44,0,0.312875,0,0,6500.0,2.0
41924,0,42,0,0.020997,0,0,8000.0,2.0
41925,1,44,1,0.573896,0,1,5500.0,0.0
41926,0,32,0,0.667946,0,0,2083.0,0.0
41927,0,53,0,0.265698,0,0,7500.0,0.0
41929,0,65,0,0.178016,0,0,7841.0,0.0
41930,1,54,5,0.535077,0,0,6000.0,1.0
41931,1,48,1,0.588916,2,1,7000.0,0.0
41932,0,35,0,0.203406,0,0,6400.0,0.0
41934,0,47,0,0.597494,0,0,5266.0,0.0
41935,1,74,1,0.156475,0,0,4300.0,0.0
41936,0,27,0,0.227975,0,0,1100.0,0.0
41937,0,43,1,0.228555,0,0,14000.0,1.0
41938,0,69,0,0.134402,0,0,16100.0,1.0
41939,1,41,1,0.516554,0,0,5013.0,4.0
41940,1,62,2,0.345792,1,2,7437.0,2.0
41941,1,41,1,0.142412,1,0,3208.0,2.0
41942,0,75,0,0.067289,0,0,4710.0,0.0
41943,0,58,0,0.604258,0,0,11413.0,1.0
41944,1,61,0,0.408276,0,1,13000.0,0.0
41945,0,57,0,0.338425,0,0,7200.0,3.0
41946,0,32,0,0.129472,1,0,1760.0,1.0
41948,0,71,0,0.761563,0,0,3761.0,0.0
41949,0,58,0,0.77285,0,0,8500.0,0.0
41950,0,38,0,0.19423,0,0,3500.0,0.0
41951,0,71,0,0.115442,0,0,2000.0,0.0
41952,0,47,0,0.322187,0,0,7206.0,4.0
41953,1,37,0,0.225837,0,0,6300.0,0.0
41954,0,55,0,0.302714,0,0,5562.0,0.0
41955,1,25,1,0.106607,1,0,1800.0,0.0
41956,0,65,0,0.013846,0,0,2599.0,0.0
41957,1,79,1,1.215045,0,2,6300.0,0.0
41958,0,40,0,0.284339,0,0,8000.0,2.0
41959,0,41,0,0.084766,1,0,2500.0,2.0
41960,1,52,0,0.224555,0,1,5000.0,0.0
41961,0,52,0,0.37636,0,0,3400.0,1.0
41962,1,45,0,0.812785,0,0,10543.0,0.0
41963,1,55,2,0.53069,0,0,3958.0,0.0
41964,0,52,0,0.236635,0,0,7500.0,0.0
41965,1,40,1,0.336121,0,3,5500.0,2.0
41966,0,71,0,0.138686,0,0,1780.0,0.0
41967,1,29,0,0.869278,1,1,2271.0,1.0
41968,1,46,1,0.753123,1,0,2000.0,2.0
41971,0,35,0,0.962453,0,0,4500.0,4.0
41973,0,26,0,0.046649,0,0,2700.0,2.0
41975,0,46,0,0.373972,0,0,9850.0,0.0
41976,1,52,2,0.59955,0,0,14650.0,0.0
41977,1,52,1,0.140563,1,2,3300.0,3.0
41979,1,49,3,0.651443,0,1,4400.0,2.0
41980,0,37,1,0.142295,0,0,5333.0,0.0
41983,0,69,0,0.002084,0,0,5758.0,0.0
41984,1,60,1,0.361165,0,3,5700.0,0.0
41985,0,30,0,0.002799,0,0,2500.0,0.0
41986,1,26,0,0.430082,0,0,850.0,0.0
41987,0,73,0,0.502999,0,0,3333.0,0.0
41988,1,43,0,0.338886,0,0,2100.0,3.0
41989,0,78,1,0.053151,0,0,4759.0,0.0
41990,0,71,0,0.006108,0,0,1800.0,0.0
41992,0,24,0,0.001176,0,0,1700.0,0.0
41993,0,63,1,0.587221,0,0,6666.0,0.0
41994,0,39,0,0.218679,0,0,11916.0,4.0
41995,1,26,3,0.234678,0,2,2577.0,0.0
41997,0,48,0,0.0,0,0,10000.0,0.0
41998,1,28,0,0.195876,0,2,1842.0,2.0
41999,0,39,0,0.054828,0,0,8170.0,1.0
42000,0,60,0,0.639653,0,0,5416.0,0.0
42001,0,58,0,3607.0,0,0,0.0,0.0
42003,0,45,0,0.132741,0,0,3600.0,2.0
42004,1,46,0,0.458969,0,0,4459.0,0.0
42005,1,45,0,1.259435,0,0,4000.0,3.0
42006,0,67,0,0.786053,0,0,4000.0,0.0
42007,0,55,0,0.181081,0,0,12579.0,2.0
42008,0,60,0,1.180705,0,0,4000.0,0.0
42009,0,64,0,0.142167,0,0,1863.0,0.0
42010,0,31,0,0.38758,0,0,1400.0,0.0
42011,1,60,0,0.698885,0,1,2420.0,0.0
42012,0,30,0,0.043038,0,0,7202.0,0.0
42015,0,46,0,1.267194,0,0,4172.0,3.0
42016,1,51,3,0.164799,1,0,3300.0,0.0
42017,0,84,0,0.712996,0,0,3100.0,0.0
42018,0,53,0,0.300818,0,0,3300.0,0.0
42019,0,60,0,0.335848,0,0,4903.0,1.0
42020,1,74,0,1.466533,0,0,1000.0,0.0
42021,0,65,1,0.563016,0,0,2784.0,0.0
42022,0,44,4,0.788073,0,0,3118.0,1.0
42025,0,71,0,0.0014,0,0,5000.0,0.0
42026,0,39,0,0.452703,0,0,15000.0,0.0
42027,1,28,0,0.0,1,1,2250.0,1.0
42029,1,33,1,0.255807,0,2,3400.0,0.0
42033,0,55,0,0.370534,0,0,12006.0,0.0
42034,0,58,0,0.228462,0,0,6000.0,1.0
42036,1,34,0,1.811042,0,0,2100.0,3.0
42037,0,53,0,0.687821,0,0,7200.0,1.0
42038,0,49,0,0.358974,0,0,4250.0,1.0
42039,0,74,0,0.051827,0,0,9550.0,1.0
42040,0,27,0,0.089385,0,0,3400.0,0.0
42041,0,36,0,0.717303,0,0,4166.0,0.0
42042,0,44,0,0.402026,0,0,5133.0,3.0
42043,1,39,1,0.216198,0,0,5975.0,1.0
42044,1,29,0,0.003333,0,1,4800.0,2.0
42046,0,47,0,0.020855,0,0,10500.0,3.0
42047,0,44,0,0.268391,0,0,6728.0,2.0
42048,0,24,1,0.090808,0,0,3600.0,2.0
42049,1,54,0,0.173936,0,0,9675.0,3.0
42050,0,29,0,0.25407,0,0,2333.0,0.0
42051,1,51,0,0.783363,0,0,5589.0,0.0
42052,0,53,0,0.254131,0,0,10891.0,0.0
42053,1,78,5,0.640672,2,0,5000.0,0.0
42055,0,63,0,1.002695,0,0,2225.0,1.0
42056,0,32,0,0.430785,0,0,5034.0,1.0
42057,1,28,1,0.063541,5,0,4500.0,0.0
42060,0,61,0,0.057414,0,0,7471.0,0.0
42061,0,62,0,0.829957,0,0,1875.0,0.0
42062,0,40,0,0.306462,0,0,7504.0,0.0
42063,0,39,0,0.757049,0,0,3333.0,0.0
42064,0,86,0,0.433421,0,0,3416.0,0.0
42065,0,61,0,0.002855,0,0,3151.0,0.0
42066,0,25,0,0.730449,0,0,600.0,0.0
42068,1,54,0,0.323955,0,0,7676.0,0.0
42069,1,48,0,0.2034,0,1,12000.0,0.0
42070,1,41,2,0.321115,1,0,11266.0,0.0
42072,1,37,2,0.734308,0,0,5400.0,3.0
42073,0,27,0,0.282559,0,0,1765.0,0.0
42074,0,63,0,1.333162,0,0,1941.0,0.0
42075,0,60,1,0.118905,0,0,6500.0,0.0
42077,0,46,0,0.24319,0,0,8626.0,3.0
42078,0,46,0,0.177722,0,0,2773.0,0.0
42079,0,58,0,0.117647,0,0,2566.0,0.0
42080,0,55,0,0.31065,0,0,2600.0,0.0
42081,0,55,0,0.107245,0,0,6666.0,0.0
42082,0,30,0,0.031484,0,0,2000.0,0.0
42083,0,63,0,0.169899,0,0,11600.0,1.0
42084,0,56,0,0.410834,0,0,5500.0,1.0
42085,0,26,1,0.425984,0,0,1600.0,0.0
42087,1,32,2,0.307129,1,0,1500.0,3.0
42088,0,35,0,0.315053,0,0,3500.0,1.0
42089,0,43,0,0.413635,0,0,5250.0,0.0
42090,0,70,0,0.213759,0,0,4200.0,0.0
42091,0,57,0,0.299761,0,0,4606.0,0.0
42093,1,73,0,0.32801,0,0,7450.0,0.0
42095,1,55,0,0.497557,1,0,11666.0,4.0
42096,0,64,0,0.138303,0,0,6116.0,0.0
42097,0,72,0,0.064597,0,0,5216.0,0.0
42098,1,35,98,0.008664,98,98,3000.0,0.0
42100,0,76,0,0.281185,0,0,1450.0,0.0
42101,0,84,0,0.008716,0,0,2179.0,0.0
42103,1,26,1,0.291759,4,1,3166.0,0.0
42104,1,49,2,1.004499,0,0,4000.0,0.0
42105,0,31,0,0.187661,0,0,3484.0,0.0
42106,0,44,0,0.223728,0,0,10333.0,2.0
42108,1,57,0,0.538973,0,0,20000.0,0.0
42109,0,64,0,0.198969,0,0,23666.0,0.0
42110,1,63,0,0.371326,0,0,9150.0,0.0
42111,0,60,0,1.044118,0,0,3535.0,0.0
42112,0,63,0,0.830556,0,0,7500.0,0.0
42113,0,58,0,0.429204,0,0,5416.0,1.0
42114,0,50,1,0.00032,0,0,6250.0,0.0
42115,0,37,0,0.587687,0,0,10833.0,2.0
42116,0,69,0,0.348339,0,0,5419.0,0.0
42117,0,48,0,0.317255,0,0,8333.0,3.0
42118,1,34,0,0.375404,0,0,4333.0,2.0
42119,0,36,0,0.350129,0,0,3889.0,3.0
42120,0,59,0,0.759406,0,0,4916.0,0.0
42121,1,56,0,0.418179,1,0,6666.0,1.0
42122,0,33,0,0.657995,0,0,6572.0,0.0
42123,0,56,1,1.947211,0,0,5000.0,0.0
42124,0,58,0,0.355076,0,0,1900.0,0.0
42125,0,28,0,0.063385,0,0,5505.0,1.0
42126,0,72,0,1.295401,0,0,5500.0,0.0
42127,0,46,2,0.168188,0,0,2300.0,0.0
42128,1,46,0,0.458286,0,0,6100.0,1.0
42129,0,45,0,0.795755,0,1,3250.0,0.0
42130,1,42,0,0.224671,0,0,9800.0,1.0
42131,0,49,0,0.436778,0,0,3550.0,0.0
42132,0,36,0,0.074288,0,0,2422.0,0.0
42133,1,50,2,0.188845,5,3,7296.0,1.0
42134,1,62,1,0.325147,1,0,4600.0,0.0
42135,0,43,1,0.504687,0,0,8000.0,2.0
42136,0,41,1,0.43576,0,0,8584.0,0.0
42139,0,48,1,0.18016,0,0,4384.0,0.0
42140,0,54,0,0.102273,0,0,2111.0,0.0
42141,0,39,0,0.296668,0,0,6781.0,4.0
42142,1,39,0,0.062978,2,0,6144.0,1.0
42143,1,36,0,0.333427,0,0,3541.0,1.0
42144,1,55,0,0.119254,2,0,1500.0,0.0
42147,1,43,4,0.857017,0,0,2272.0,2.0
42150,1,54,2,0.558675,1,0,5163.0,1.0
42151,1,30,1,0.294789,0,2,1400.0,0.0
42152,1,60,0,0.044837,0,1,3456.0,0.0
42154,0,51,0,0.362646,0,0,6333.0,0.0
42155,0,45,0,0.392502,0,0,3120.0,0.0
42156,0,21,0,0.070743,0,0,833.0,0.0
42157,1,52,1,0.339442,1,0,4583.0,0.0
42158,0,86,0,0.002999,0,0,5001.0,0.0
42160,0,36,0,0.087304,0,0,3000.0,1.0
42161,0,62,2,0.021259,0,0,15616.0,1.0
42162,1,35,3,0.397078,0,0,3900.0,3.0
42163,0,39,2,0.51394,0,0,6850.0,2.0
42164,0,39,0,0.881872,0,0,2200.0,2.0
42165,0,46,0,0.0009,0,0,10000.0,1.0
42167,0,54,0,0.370973,0,1,9032.0,2.0
42169,0,42,0,0.500417,0,0,6000.0,2.0
42171,1,49,0,0.024958,0,0,600.0,1.0
42172,1,41,0,0.268514,2,0,2200.0,0.0
42173,1,60,0,0.231108,2,1,2500.0,0.0
42174,1,27,98,0.0,98,98,750.0,0.0
42176,0,34,2,0.10219,0,1,7671.0,3.0
42178,1,46,2,0.870025,3,0,5200.0,2.0
42179,0,51,0,0.171222,0,0,10500.0,0.0
42180,1,52,0,0.264316,0,0,11088.0,1.0
42181,0,74,0,0.12925,0,0,9500.0,0.0
42182,1,54,0,0.594967,0,0,5443.0,0.0
42183,0,53,0,0.468558,0,0,5358.0,1.0
42184,0,54,0,0.219659,0,0,6500.0,1.0
42185,0,50,0,0.77313,0,0,15250.0,1.0
42186,1,30,0,0.237505,1,0,2500.0,2.0
42187,1,33,1,0.131972,1,0,3280.0,0.0
42188,0,48,0,3.217364,0,0,1600.0,2.0
42189,0,32,1,0.096358,0,0,6039.0,3.0
42191,0,24,0,0.005473,0,0,2557.0,0.0
42192,1,47,2,0.518717,0,0,4300.0,0.0
42193,0,47,0,0.12718,0,0,4127.0,0.0
42194,1,48,0,0.390227,0,0,20300.0,3.0
42196,1,73,1,0.588343,2,0,4374.0,0.0
42197,1,28,2,0.118529,0,2,2800.0,0.0
42198,1,58,0,0.795918,0,1,440.0,1.0
42199,0,40,0,0.430192,0,0,6524.0,0.0
42200,0,45,0,0.070766,0,0,4634.0,0.0
42201,0,59,0,0.252866,0,0,8110.0,0.0
42202,1,34,0,0.283177,1,0,4053.0,0.0
42203,0,68,0,0.524155,0,0,5650.0,0.0
42204,0,54,4,0.236207,0,1,7666.0,1.0
42206,0,50,3,0.474305,0,0,5000.0,2.0
42207,0,50,0,0.332575,0,0,1758.0,0.0
42208,1,48,0,0.637964,0,0,12158.0,4.0
42210,1,39,0,0.357607,0,0,6000.0,0.0
42211,0,55,1,0.898912,0,0,3491.0,0.0
42212,0,59,0,0.396214,0,0,7500.0,1.0
42213,0,50,0,1006.0,0,0,0.0,0.0
42214,0,33,0,0.443934,0,0,9800.0,1.0
42215,0,61,0,0.361983,0,0,4234.0,0.0
42217,0,53,0,0.228198,0,0,16454.0,1.0
42218,0,41,1,0.214626,0,0,7766.0,0.0
42219,1,47,0,0.588043,0,0,4900.0,1.0
42220,1,34,0,0.544186,0,0,2579.0,0.0
42221,0,64,1,0.312735,0,0,3980.0,0.0
42222,0,45,1,0.439784,0,0,9083.0,3.0
42224,0,54,0,0.122422,0,0,25166.0,0.0
42226,1,52,0,0.0,1,0,4200.0,5.0
42227,0,42,0,0.581426,0,0,3800.0,0.0
42228,0,58,1,0.622729,0,0,4953.0,1.0
42229,0,88,0,0.0,0,0,2468.0,0.0
42230,1,32,1,0.908312,0,0,3500.0,0.0
42232,1,53,2,0.4718,1,0,5194.0,0.0
42233,0,50,0,0.394122,0,0,4320.0,2.0
42234,1,49,0,0.001346,0,0,5200.0,6.0
42238,0,55,0,0.076338,0,0,6444.0,0.0
42239,0,45,0,0.451855,0,0,10000.0,0.0
42241,0,65,0,0.225815,0,0,3710.0,1.0
42242,1,26,0,0.815884,0,0,3600.0,0.0
42244,0,62,0,0.027497,0,1,9600.0,0.0
42245,0,51,0,0.135499,1,0,5416.0,2.0
42246,0,29,0,0.114877,0,0,3333.0,0.0
42248,1,30,2,0.414065,0,0,9000.0,0.0
42249,0,82,1,0.0,0,1,8719.0,0.0
42250,0,49,1,0.520645,0,0,8500.0,0.0
42251,0,30,0,0.211116,0,0,2500.0,0.0
42253,0,47,0,0.253638,0,0,9000.0,0.0
42254,1,63,1,0.394614,0,0,13108.0,0.0
42255,0,43,0,0.07048,1,0,6100.0,2.0
42256,1,52,2,0.175149,0,2,4361.0,7.0
42257,1,75,3,0.225887,3,0,2000.0,0.0
42259,0,51,0,1.518987,0,0,1500.0,0.0
42260,0,59,0,1.106212,0,0,9320.0,1.0
42261,1,47,1,0.160529,1,1,7032.0,2.0
42262,0,65,0,0.058645,0,0,14510.0,0.0
42264,0,40,0,0.799427,0,0,6630.0,0.0
42266,0,80,0,0.541459,0,0,2206.0,0.0
42268,1,28,0,0.448388,0,0,4000.0,3.0
42269,1,66,5,0.698974,0,0,7799.0,2.0
42270,0,76,0,0.162853,0,0,5200.0,0.0
42271,1,51,0,0.293369,2,0,4086.0,0.0
42272,1,42,0,0.214506,0,0,5500.0,3.0
42273,0,70,0,0.02359,0,0,7714.0,1.0
42274,1,55,0,0.132852,1,0,4982.0,0.0
42275,1,42,0,0.442738,2,3,3710.0,2.0
42276,0,69,0,0.219432,0,0,3025.0,1.0
42277,0,61,0,0.528384,0,0,2518.0,0.0
42279,1,43,3,0.692598,1,1,5835.0,0.0
42280,0,56,0,0.417962,0,0,11000.0,1.0
42281,1,39,0,0.230769,0,0,1000.0,2.0
42282,0,40,0,0.681025,0,0,3667.0,2.0
42283,1,39,1,0.623858,0,0,5800.0,0.0
42284,0,55,0,0.058005,0,0,10998.0,1.0
42286,1,42,0,0.426993,1,0,3800.0,1.0
42287,0,45,0,0.240372,0,0,12800.0,2.0
42288,1,32,0,0.013411,0,0,4995.0,2.0
42289,0,36,0,0.634357,0,0,3940.0,0.0
42291,0,38,0,0.055794,0,0,10000.0,0.0
42294,0,63,0,0.224554,0,0,4145.0,0.0
42295,1,28,2,0.087598,0,1,4200.0,0.0
42296,0,67,0,8.055394,0,0,1028.0,0.0
42297,1,41,1,0.927335,1,2,4100.0,2.0
42300,0,39,0,0.120708,0,0,2882.0,0.0
42301,0,33,1,0.332754,0,0,4600.0,0.0
42302,0,25,1,0.102605,1,1,3800.0,0.0
42303,1,74,0,0.144305,0,0,1676.0,0.0
