heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
136.9915799821214,nominal4,nominal12,nominal24,3750,89.39088904191637,81.54432816982744,8,105,129,13.481305187683686,4986
137.50276762520127,nominal4,nominal12,nominal24,3751,89.40336623843069,81.56513899585103,8,105,130,13.59273808357142,5011
137.0496042929661,nominal4,nominal13,nominal24,3743,89.39922072246873,81.42557162942215,7,105,130,13.461667875704016,4993
136.8790451780529,nominal3,nominal10,nominal24,3731,89.406588423598,81.52884674240912,8,105,130,13.411976254353865,5006
137.15,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,13.5,5000
137.85107239168443,nominal4,nominal13,nominal24,2502,84.04525460245561,87.07110502316588,5,105,129,12.470707178144544,4989
137.25364883903134,nominal4,nominal18,nominal21,2495,83.9866791736305,87.08942627565267,4,105,130,12.494374198387694,4987
137.2566608336214,nominal4,nominal6,nominal24,2511,83.93716936617912,87.05785949430587,4,105,130,12.422201122363404,5000
137.63949656072452,nominal4,nominal18,nominal24,2511,84.13765373284922,87.01033339147469,5,105,129,12.472781087115456,5007
137.25304958807072,nominal4,nominal15,nominal24,2482,83.9499169750773,87.0148644200633,4,105,129,12.590546079137834,5020
137.46,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,12.5,5000
138.42257661159377,nominal3,nominal14,nominal23,2696,88.42697410656466,88.00689698096575,3,105,129,19.9637062872531,4486
137.28843322385865,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,20.138144238974117,4500
138.4001862749528,nominal4,nominal18,nominal24,2689,88.34929154023364,88.12231957146504,4,105,130,19.962922225985626,4512
136.79747410933842,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,20.394803628811502,4500
137.97,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,20.0,4500
137.74949332972727,nominal4,nominal10,nominal24,2685,88.34224538431565,87.99832056428264,4,105,129,20.115889197725885,4510
138.31,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,13.0,5000
137.49850671150236,nominal3,nominal14,nominal24,3202,88.3954737666355,87.98836154921251,6,105,129,13.056793756967407,5001
137.67030718346194,nominal4,nominal7,nominal24,3242,88.39608948987937,87.9592605589457,6,105,130,12.92667207915791,4979
138.00329041874326,nominal4,nominal16,nominal21,3214,88.39792509078251,88.06589938616607,6,105,130,13.015791885749838,5010
137.1441208748213,nominal4,nominal13,nominal22,3197,88.48626722067898,87.97230598082568,6,105,129,12.966142732037758,5015
138.1137262175768,nominal4,nominal6,nominal24,3261,88.432650901276,88.14575013596406,5,105,129,12.915511411363807,5006
138.27265777701882,nominal4,nominal18,nominal24,3982,86.01883740090835,86.05431425155699,8,105,129,15.071504928440396,4502
138.0109263367046,nominal4,nominal20,nominal24,3976,86.0147029240381,85.89069748380496,8,105,129,14.984734024186958,4488
138.5452847224622,nominal4,nominal18,nominal22,4005,85.97901187833271,86.04217410723416,8,105,129,15.015793584822868,4491
138.36389247790805,nominal3,nominal18,nominal22,3998,86.01089359822407,85.98280857714886,7,105,129,15.091014928861112,4491
138.3075473169161,nominal4,nominal14,nominal22,3996,85.97007940835941,85.96993358590373,7,105,129,14.922864727901425,4480
138.68494404117877,nominal3,nominal10,nominal24,3991,85.99583650870049,86.12358492443843,8,105,130,14.970916028147933,4482
138.97417960890294,nominal4,nominal7,nominal24,4003,85.97545862294038,86.04850161021848,7,105,130,12.475772590653227,4977
137.94741103095646,nominal4,nominal17,nominal23,3990,86.0086182742554,85.93990902331355,8,105,129,12.470883647203317,5032
138.234080122199,nominal4,nominal18,nominal24,3975,85.98258327960129,85.94603190419224,8,105,129,12.455412495351112,5025
138.73592919666393,nominal4,nominal6,nominal22,3983,86.01535899852904,85.93219044779967,7,105,129,12.622968902695062,5001
137.8261074123965,nominal4,nominal14,nominal24,3996,85.92217784224425,85.89039604817724,8,105,130,12.491842565660527,5000
138.81,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,12.5,5000
138.96429283263478,nominal4,nominal14,nominal24,4660,89.39048800860189,81.53878818846087,9,105,130,15.485409305983953,3998
139.91595620098985,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.540727254117831,4000
140.36951578606394,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.592621943485575,4000
139.56,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.5,4000
138.29454595989782,nominal4,nominal17,nominal22,4694,89.40445268255876,81.59124451797194,10,105,129,15.406778970976127,4001
139.07251419705764,nominal4,nominal18,nominal22,4692,89.431104305538,81.46413682689054,10,105,129,15.425618742080957,4006
140.1,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,16.5,4500
139.2104084835195,nominal4,nominal18,nominal21,3741,89.41131742024076,81.49995651737937,7,105,130,16.47881746665257,4503
140.7498945423655,nominal4,nominal18,nominal23,3718,89.32716096000165,81.46295060554249,8,105,129,16.40318340735603,4512
139.90617561787204,nominal4,nominal14,nominal24,3712,89.48062985269125,81.42469337259104,8,105,130,16.505795897985323,4492
141.30724238348378,nominal4,nominal14,nominal21,3730,89.41334137601226,81.48355002416294,7,105,130,16.478651467397462,4503
139.99282194943765,nominal4,nominal16,nominal22,3750,89.42800183883692,81.39444322820393,7,105,129,16.56272808359851,4495
140.59,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,18.0,4200
140.40796921949314,nominal4,nominal6,nominal24,3215,88.37673130903265,88.00223402174936,6,105,130,18.043105604313784,4194
140.59,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,18.0,4200
141.0060859814091,nominal4,nominal17,nominal24,3246,88.41111799575752,88.03050216047399,6,105,130,18.036011577507907,4223
141.1665697388537,nominal4,nominal10,nominal21,3240,88.37606582884818,87.9672333176734,6,105,129,18.005892102643532,4214
140.6060186716495,nominal4,nominal16,nominal24,3272,88.36386177620355,88.01078645830869,6,105,130,18.078455132622963,4200
133.8,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,11.5,5000
140.59509826419472,nominal4,nominal16,nominal23,3030,83.9841211777947,87.07175272955145,5,105,129,11.43450065603889,4999
141.77955186171408,nominal4,nominal18,nominal22,2983,83.97810361548554,87.02385335618283,6,105,130,11.40815403063896,4994
140.9,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,11.5,5000
122.92,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,11.5,5000
141.2435760427747,nominal4,nominal16,nominal21,2983,83.98556471743035,87.04631474496585,6,105,130,11.493527090164442,4982
140.24862485614617,nominal4,nominal6,nominal23,4676,89.51911606267063,81.38599664708008,10,105,130,12.981509645802804,4504
140.82353645243586,nominal4,nominal18,nominal24,4642,89.4175834524961,81.621080628807,10,105,130,13.06089062405505,4487
140.9307389320373,nominal4,nominal10,nominal24,4672,89.34771206463924,81.49641933388948,9,105,129,13.054084189226272,4505
141.03666968887262,nominal4,nominal12,nominal22,4660,89.35303343523343,81.56455822819194,9,105,129,12.924944553318051,4501
141.4990018545425,nominal3,nominal17,nominal21,4640,89.44324220238883,81.51210750604689,9,105,129,13.008693107364214,4494
140.60345906319682,nominal4,nominal11,nominal21,4689,89.38927207337169,81.47671030905714,9,105,129,13.09365540353434,4491
140.91281988131232,nominal4,nominal5,nominal24,2683,88.37466088341834,88.04997755388851,3,105,130,17.597169197709317,4994
140.549120605282,nominal3,nominal12,nominal21,2687,88.35484052962693,88.00933556635668,4,105,130,17.534034294624767,4993
140.9834370621328,nominal3,nominal14,nominal24,2678,88.26292998115005,88.03247915742631,3,105,129,17.507933730304842,4987
141.76216495291433,nominal4,nominal17,nominal21,2680,88.35267436456536,88.00162960602674,4,105,129,17.46355475794103,4998
141.44923953795742,nominal4,nominal17,nominal24,2684,88.40037787745638,87.97923616971195,4,105,130,17.505386687811647,5013
140.7379729556165,nominal3,nominal10,nominal24,2689,88.34822056537637,88.06770951497138,3,105,130,17.4418614080688,4997
141.24,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,10.5,5000
141.24,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,10.5,5000
141.9782004615555,nominal4,nominal10,nominal22,4644,89.41655259177202,81.41192378639813,9,105,129,10.561348774834416,5008
141.8390247769594,nominal4,nominal10,nominal24,4657,89.33881952073995,81.55542361484748,9,105,130,10.506200859097188,4999
141.24,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,10.5,5000
141.19631546669203,nominal4,nominal18,nominal24,4624,89.36976979887658,81.49799656356035,9,105,130,10.465341938889175,5004
141.2870481325559,nominal3,nominal18,nominal24,3997,86.0008217591753,85.99802582184313,8,105,129,18.049518469550886,3992
141.0776725387264,nominal4,nominal14,nominal21,4010,86.01940067626973,85.97632871438866,8,105,130,17.859364300651723,4000
139.92728630172252,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,18.48897289582692,4000
140.66340146362754,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,18.115982902041516,4000
141.23095854070246,nominal3,nominal17,nominal21,3989,86.03851012484633,86.00363027603387,8,105,130,18.079364930977178,3996
141.34,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,18.0,4000
141.45,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,14.0,5000
140.66667530867102,nominal4,nominal13,nominal21,3738,89.47860889578115,81.51956852837252,7,105,130,14.016657752168541,5008
141.45,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,14.0,5000
141.37239602926746,nominal4,nominal15,nominal24,3727,89.42914555360787,81.41591499607681,7,105,130,14.03565429042012,5003
140.69058143829346,nominal3,nominal13,nominal21,3728,89.49076529506532,81.57552450492629,8,105,130,13.986555213300209,5008
141.36628733487694,nominal4,nominal12,nominal24,3737,89.36417930671155,81.50161201385859,8,105,130,13.978765643418354,5009
141.18781189039916,nominal4,nominal7,nominal24,2870,92.4993721940038,89.07290155691123,5,105,130,17.60829889216898,5022
141.71903360603073,nominal4,nominal12,nominal21,2892,92.27200485354523,89.01314521459918,4,105,129,17.579546845585202,5015
142.35019231830088,nominal4,nominal10,nominal21,2851,92.47127293005168,88.98709380689995,4,105,129,17.423430521404608,4988
144.74007826339482,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.849774444060426,5000
141.75650706722857,nominal3,nominal13,nominal22,2853,92.41662395695576,89.03000754183083,5,105,130,17.648974603800262,4996
142.04627738656507,nominal4,nominal11,nominal21,2865,92.45699431972152,88.93735047828419,4,105,130,17.51015003905739,4988
141.89575411902626,nominal4,nominal6,nominal24,2489,83.96902561368118,87.03691959314837,4,105,130,13.143874035364652,4995
140.40927065070176,nominal4,nominal13,nominal24,2481,84.09187506958305,86.96784900806111,5,105,130,12.911488137094405,5011
141.5645391613079,nominal4,nominal11,nominal24,2490,83.87243152643542,86.89594771249348,4,105,129,12.903454285733106,5007
141.15901501904312,nominal4,nominal18,nominal24,2499,83.89471019399944,86.96922271933398,5,105,129,13.05639057853453,4991
142.17127658829236,nominal4,nominal11,nominal22,2537,83.92610805761781,86.92014154350649,5,105,130,13.032048624048816,5005
141.92049324842444,nominal3,nominal14,nominal24,2482,84.11487202058817,87.05323049472689,4,105,129,13.035466801720935,5010
143.2752100571178,nominal3,nominal13,nominal24,2156,88.3941727268063,88.04440643132868,3,105,129,19.9736881462162,5001
142.50402617359174,nominal4,nominal6,nominal22,2142,88.42065162158937,88.01276649028465,4,105,129,20.007122923587445,5011
142.2274813446503,nominal4,nominal18,nominal21,2153,88.4739281323672,87.91295201511093,3,105,130,20.105729369355682,4996
142.6233053080009,nominal4,nominal18,nominal24,2165,88.29919497401698,87.99208623750609,4,105,129,19.99032355807332,5010
142.0861663208159,nominal4,nominal6,nominal23,2162,88.37146613313787,88.00744220418959,3,105,129,19.966928694892427,5011
142.9524414078348,nominal4,nominal11,nominal24,2193,88.3796977596025,87.9931801830521,3,105,129,19.941434311589738,5003
143.21955603367104,nominal4,nominal13,nominal21,3981,86.05654644243722,86.03523274360471,7,105,130,15.35517193194518,4498
142.70507398597465,nominal4,nominal16,nominal24,3955,86.06825097613671,86.02641877828853,7,105,130,15.608492335458621,4493
142.8210466207076,nominal4,nominal15,nominal24,4010,86.01892187670117,85.99445767756313,8,105,129,15.593672994303597,4506
144.71807271660856,nominal3,nominal9,nominal21,3992,86.0258052947951,86.06144142862094,8,105,130,15.521587762575177,4506
143.7029149801615,nominal3,nominal17,nominal21,3967,85.97893764829523,85.94251898641353,7,105,129,15.354608064896292,4516
142.9395141779075,nominal4,nominal18,nominal22,4013,85.95306339664668,86.10369739670877,8,105,130,15.449680859349238,4503
144.27948613964975,nominal4,nominal6,nominal24,3227,88.39380732962056,88.04579049886219,5,105,130,13.498224646122004,4991
143.76126970972516,nominal4,nominal18,nominal24,3211,88.27034732356694,87.92208419407031,5,105,130,13.590277930051155,5008
143.02327047837895,nominal4,nominal6,nominal22,3209,88.4264315133382,87.91620038275717,5,105,129,13.494726595226167,4985
143.29291629869704,nominal4,nominal6,nominal24,3232,88.35089592885683,87.99495686944552,5,105,130,13.653060609152364,4996
144.161929887079,nominal3,nominal11,nominal24,3239,88.41769078468987,87.97121356712661,5,105,129,13.47279376383439,5001
143.4815914202328,nominal4,nominal18,nominal24,3213,88.27012000000792,87.97152216339856,5,105,129,13.483319878000513,4991
144.15518285055686,nominal3,nominal6,nominal24,4643,89.36294101739091,81.53183509791127,9,105,130,16.08944707470783,4000
143.93,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.0,4000
143.77867511520017,nominal3,nominal6,nominal22,4657,89.3465529736653,81.48175158652427,10,105,130,15.918133269893765,3995
143.07896304043533,nominal4,nominal18,nominal23,4675,89.38128369835144,81.34263847514015,10,105,130,15.919687634198281,3998
144.062266258054,nominal4,nominal12,nominal24,4688,89.41039174534379,81.48606180143636,10,105,130,16.030186556163617,4003
142.98172561846462,nominal3,nominal13,nominal22,4672,89.40028017436202,81.4084998650415,10,105,129,15.964223096885878,3999
143.59909259241638,nominal3,nominal6,nominal24,3760,89.3965392581281,81.44354214013426,7,105,129,17.12550656777171,4513
144.31426865591126,nominal3,nominal17,nominal22,3750,89.37549492325462,81.42561925637645,8,105,129,17.008348363524572,4521
143.57362349320402,nominal4,nominal7,nominal21,3735,89.42098822954281,81.49951236951902,7,105,130,16.971621027941108,4497
144.10677897489649,nominal3,nominal13,nominal24,3749,89.39062396106746,81.50139406895275,7,105,129,16.87649513684136,4503
144.6143029581413,nominal4,nominal14,nominal24,3717,89.45992398658987,81.46572206680293,7,105,130,16.954043998712788,4498
144.27,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,17.0,4500
144.52830291660717,nominal4,nominal7,nominal22,3219,88.38775259902383,87.93272971042302,6,105,129,16.46489584676901,4494
144.58,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,16.5,4500
144.79519091144763,nominal4,nominal5,nominal24,3225,88.40745379198216,88.00593619614287,5,105,129,16.48441045325655,4496
144.94807079852922,nominal4,nominal11,nominal24,3241,88.44523337411678,88.07197874763399,6,105,130,16.453947687613127,4498
144.90697143256,nominal4,nominal6,nominal24,3190,88.37717806263136,87.93250253262258,5,105,130,16.37005253825646,4506
145.18447633874536,nominal4,nominal7,nominal24,3235,88.34339812539935,88.00281238440682,6,105,129,16.471300820984364,4491
144.31976068529926,nominal4,nominal10,nominal24,3200,88.43890364036619,87.98255154154403,6,105,129,18.46272300841865,4206
144.3309608751038,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,18.616928994761757,4200
143.62876475385707,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,18.933551354815386,4200
144.40036979376822,nominal4,nominal16,nominal24,3224,88.46145804406386,87.87797349388734,6,105,129,18.5223637349637,4194
145.76242959963946,nominal4,nominal13,nominal21,3241,88.42019447819882,87.94957093767489,6,105,129,18.514068336687348,4198
145.80294965622832,nominal4,nominal13,nominal21,3238,88.44947522919067,88.01521361742684,5,105,129,18.508876700760514,4207
145.58003695800838,nominal4,nominal17,nominal24,4658,89.41286699946373,81.51351499829104,9,105,129,13.43804414402034,4505
145.6473085339667,nominal3,nominal6,nominal23,4681,89.3752995751083,81.54238847105387,9,105,130,13.424983271378306,4503
146.28166751159108,nominal4,nominal10,nominal24,4675,89.33509501794131,81.45116102029658,10,105,129,13.432273805546483,4500
146.00722688036086,nominal4,nominal15,nominal24,4662,89.38688454359328,81.45370455512357,9,105,129,13.488307495617438,4498
145.57,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,13.5,4500
145.6090405447058,nominal3,nominal13,nominal24,4673,89.43555853917906,81.43687113343215,10,105,130,13.475232162281557,4506
144.7194897568531,nominal4,nominal13,nominal24,3745,89.42573821527311,81.40211837705183,8,105,129,14.550073033105733,5031
144.6514490206268,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,14.791302615193308,5000
145.83,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,14.5,5000
145.50556431168317,nominal4,nominal18,nominal24,3724,89.30922456396614,81.5912335443764,8,105,129,14.46140241684913,4998
