critical_temp,number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence
133.0,6,110.3206167,54.79303188,78.24106661,35.64215228,1.535695486,1.674756584,188.3839,13.4048125,74.99341813,54.98140996,790.8166667,977.351875,745.4868168,910.1427347,1.730903467,1.088618538,810.6,637.6875,284.5020294,346.5572775,161.1666667,117.09375,144.5246856,93.33838426,1.707333894,1.607717983,205,28.41875,61.51264549,75.5104957,6567.5715,3085.4145,1495.158598,82.45521655,1.408218385,1.289262078,13532.571,1679.2855,5160.715157,4117.189507,50.65333333,97.08,17.7919077,56.18771538,1.138284462,0.716110824,141.0,71.221875,57.69476916,58.94572949,6.058666667,4.8614375,3.52270398,1.399578973,1.495878434,1.254984894,12.878,2.4133125,4.305622939,5.153102882,112.05443,104.431415,15.63599653,1.71664273,1.00469685,0.749620792,399.97342,74.98671,145.5860107,155.6548958,2.166666667,2.04375,2.139826388,2.035794742,1.778233306,1.424564549,1,0.9625,0.372677996,0.204538352
133.0,6,110.7900667,56.44287437,78.41975593,36.03667526,1.5341477,1.628903484,191.2006,15.19225888,75.58723525,57.11973938,811.8666667,1001.760533,770.0240561,938.2419061,1.737866693,1.106560794,810.6,658.8335025,273.2329145,335.1904614,160.8333333,116.5926396,144.2142095,92.69022793,1.707080191,1.610331231,205,30.44543147,61.54515054,75.87289195,6482.5715,3223.37132,1484.236292,79.78707856,1.410726824,1.252381591,13532.571,1625.264467,5076.523721,4360.674459,53.30333333,96.96897843,19.56475018,51.7590328,1.201034387,0.685823207,141.0,72.23984772,56.61312765,59.66683637,6.153666667,4.639409898,3.5982196,1.312070573,1.505220022,1.246951668,12.878,2.325831218,4.269703412,5.133141271,110.2210967,97.74509137,14.93977078,1.443251026,0.974763503,0.695018184,399.97342,72.5753401,146.4728358,154.6964615,2.333333333,2.021573604,2.244924097,2.015009726,1.747868097,1.411730094,2,0.972081218,0.745355992,0.206595711
133.0,7,112.3572,54.4427,83.50692814,35.56824654,1.727609258,1.663016274,191.2006,16.785375,70.08538556,54.22063653,814.9285714,992.3340625,778.7604316,928.1948143,1.899847815,1.117561208,810.6,653.9459375,253.0756844,337.6545697,156.8571429,117.471875,142.5560683,93.54859067,1.86947179,1.606887603,205,31.209375,57.80615037,75.76171005,6513.204143,3117.155125,1840.710591,82.61671069,1.620780941,1.264124323,13532.571,1679.2855,4700.546619,4204.83854,60.64571429,96.8915625,24.86232784,52.30467304,1.463425595,0.714264552,141.0,71.175,55.41340835,59.49192653,8.088857143,4.85553125,4.587439149,1.381597149,1.62767225,1.276489072,19.478,2.41153125,6.17217969,5.237373193,97.90379714,103.081415,15.9865058,1.619736064,1.092407626,0.705365729,399.97342,74.98671,138.9233171,156.3056336,2.714285714,2.028125,2.516997901,2.018811242,1.864236936,1.436518067,3,0.984375,1.160576915,0.254625184
133.12,6,107.2912333,54.4472875,77.03590608,35.57984483,1.544972237,1.64411693,184.5906,14.8382875,71.41424738,54.07379493,819.1833333,992.51375,777.7073569,928.4427151,1.739251796,1.112643346,810.6,647.06125,271.1260557,337.4781251,166.5,117.9625,149.0896774,93.82513093,1.708524927,1.608575517,205,29.275,62.21669122,76.0822653,8095.904833,3252.6645,1645.026845,83.39364096,1.33040576,1.311207874,21018.571,1679.2855,7379.608251,4582.004198,49.87,96.42125,17.04436358,51.59671149,1.11214992,0.686314904,141.0,71.175,58.12642543,59.88816117,10.85866667,5.16175,4.966917254,1.409147764,1.327984399,1.366256356,32.778,2.34525,10.76546278,6.045577635,112.3877633,103.27829,15.74730115,1.628062111,1.00961275,0.71231189,399.97342,74.98671,145.436604,156.225285,2.833333333,2.0625,2.464381858,2.03156558,1.624222588,1.453313677,5,0.9125,1.863389981,0.555512151
133.12,6,107.2912333,54.46526625,77.03590608,35.58315409,1.544972237,1.63761211,184.5906,15.07104625,71.41424738,54.11997148,819.1833333,992.822375,777.7073569,928.7695889,1.739251796,1.111565334,810.6,648.010125,271.1260557,337.3774067,166.5,117.94125,149.0896774,93.81401584,1.708524927,1.605693542,205,29.51,62.21669122,76.06507279,8095.904833,3243.307,1645.026845,83.34775901,1.33040576,1.302317381,21018.571,1679.2855,7379.608251,4553.263606,49.87,96.403125,17.04436358,51.4442674,1.11214992,0.685290483,141.0,71.173125,58.12642543,59.91468604,10.85866667,5.1233625,4.966917254,1.404456161,1.327984399,1.357881249,32.778,2.34525,10.76546278,5.965662899,112.3877633,103.228665,15.74730115,1.624494575,1.00961275,0.710185244,399.97342,74.98671,145.436604,156.2491398,2.833333333,2.05625,2.464381858,2.028386732,1.624222588,1.447733027,5,0.92125,1.863389981,0.527338542
133.2,6,107.2912333,54.46526625,77.03590608,35.58315409,1.544972237,1.63761211,184.5906,15.07104625,71.41424738,54.11997148,819.1833333,992.822375,777.7073569,928.7695889,1.739251796,1.111565334,810.6,648.010125,271.1260557,337.3774067,166.5,117.94125,149.0896774,93.81401584,1.708524927,1.605693542,205,29.51,62.21669122,76.06507279,8095.904833,3243.307,1645.026845,83.34775901,1.33040576,1.302317381,21018.571,1679.2855,7379.608251,4553.263606,49.87,96.403125,17.04436358,51.4442674,1.11214992,0.685290483,141.0,71.173125,58.12642543,59.91468604,10.85866667,5.1233625,4.966917254,1.404456161,1.327984399,1.357881249,32.778,2.34525,10.76546278,5.965662899,112.3877633,103.228665,15.74730115,1.624494575,1.00961275,0.710185244,399.97342,74.98671,145.436604,156.2491398,2.833333333,2.05625,2.464381858,2.028386732,1.624222588,1.447733027,5,0.92125,1.863389981,0.527338542
133.5,5,91.50808,54.627075,64.5702746,35.61295129,1.327464648,1.534120432,184.5906,12.156125,68.00989708,54.53353424,831.2,995.6,781.4832078,931.7166367,1.547988788,1.091555212,810.6,593.7375,295.5415436,336.4568453,162.2,117.75,142.3329728,93.7140393,1.50889625,1.558910227,205,20.9375,67.33617156,75.90989725,5511.0858,3159.0895,988.2823632,82.93595575,1.139379444,1.135919345,13532.571,1679.2855,5026.19189,4285.014796,56.644,96.24,17.26127816,50.09237969,0.954578305,0.674064213,141.0,71.15625,61.47434541,60.15263772,6.4304,4.777875,3.400959984,1.362928443,1.286589738,1.196728129,12.878,2.34525,4.627845356,5.178574489,125.265316,102.78204,12.60082883,1.59273649,0.810628981,0.685323715,399.97342,74.98671,156.1639483,156.4629612,2.0,2.0,2.0,2.0,1.609437912,1.353591352,0,0.875,0.0,0.0
133.5,5,92.26674,81.68398571,64.81266197,64.39618728,1.323286609,1.380621656,188.3839,29.56052571,69.23265515,54.76930511,747.78,705.5514286,702.115184,674.8192288,1.54100619,1.497426489,810.6,204.9514286,293.2861361,237.4703775,159.2,170.7428571,139.7433718,156.0900509,1.507320792,1.386009455,205,52.34285714,67.21130857,60.31457671,5174.2858,5244.449029,962.3642484,1826.187836,1.165065441,1.100801712,11848.571,3071.836686,4506.89548,3927.117852,60.484,63.58457143,29.1775464,30.0451759,1.112638623,0.950734347,138.63,40.224,58.434336,57.45733942,6.8124,8.657371429,3.839584976,6.0409956,1.345508467,1.154054172,12.878,4.466057143,4.340205414,4.087042711,132.805316,190.9173234,17.74741317,46.50238605,0.949904122,0.742909212,399.97342,137.1398194,151.1646393,166.7513246,2.2,2.085714286,2.168943542,2.07073027,1.594166699,1.531463762,1,0.457142857,0.4,0.279941685
133.5,6,78.89073333,81.52509567,48.93781811,64.15005063,1.407983991,1.38318101,192.3726,31.29005542,69.9205851,54.80767428,804.1,706.418358,755.0202689,675.5514397,1.727433229,1.515492277,810.6,252.3701254,295.872174,237.8915471,143.8333333,170.5062714,123.6294153,155.7892882,1.663255934,1.391951592,205,57.54389966,70.3216815,60.44865718,4688.5715,5237.642987,1109.517885,1827.075676,1.351059495,1.107515245,11848.571,3064.831357,4255.155418,3925.219752,76.30333333,63.79395667,38.55811634,30.15798291,1.375630266,0.979840956,151.53,40.6604333,64.00572544,57.55864906,23.177,8.877080958,6.664513513,6.080461258,0.886279155,1.246986105,104.778,4.455872292,36.80622889,6.146946079,134.00443,190.8012064,25.03997491,46.61941353,1.246868228,0.754035413,399.97342,136.8270718,138.0198519,166.5787847,2.5,2.090079818,2.40187391,2.073841738,1.748970751,1.552852168,2,0.675028506,0.763762616,0.294153782
133.5,6,90.86006667,54.41825075,67.94034313,36.62237206,1.554977494,1.700638881,184.5906,11.6118209,62.10116497,50.86946157,784.1666667,968.7820896,736.8206115,901.7216659,1.727629053,1.174553943,810.6,594.3761194,289.5652066,345.4289356,171.6666667,123.0,152.9309147,97.70450826,1.705481808,1.711859292,205,22.55223881,65.01196471,77.75890792,5030.904833,2972.652657,1163.394025,94.48054289,1.335949967,1.263326247,13532.571,1604.093612,4712.222359,3989.311573,48.29166667,92.29820896,14.67955835,46.73968598,1.040818911,0.696972042,141.0,67.99253731,59.14434304,61.54098144,6.692,5.007373134,3.922078359,1.503131634,1.529596932,1.38071199,12.878,2.243731343,4.264930636,5.107995701,110.2210967,100.1455307,14.93977078,1.868780495,0.974763503,0.76654831,399.97342,71.62909612,146.4728358,153.3577985,2.0,2.0,2.0,2.0,1.791759469,1.475819371,0,0.865671642,0.0,0.0
133.6,6,110.7900667,93.45740835,78.41975593,72.20828049,1.5341477,1.465482129,191.2006,30.00633411,75.58723525,61.54419462,811.8666667,764.9988399,770.0240561,728.0245509,1.737866693,1.622414741,810.6,227.0262181,273.2329145,253.748111,160.8333333,170.8480278,144.2142095,156.1473027,1.707080191,1.497398222,205,55.66357309,61.54515054,60.23323858,6482.5715,6112.657657,1484.236292,2076.99168,1.410726824,1.241166571,13532.571,2899.880626,5076.523721,4509.98348,53.30333333,60.50415313,19.56475018,22.51617908,1.201034387,0.92794489,141.0,38.59524362,56.61312765,58.58845504,6.153666667,7.966740139,3.5982196,5.19086514,1.505220022,1.184297498,12.878,4.214269142,4.269703412,4.50606896,110.2210967,168.921413,14.93977078,31.30422427,0.974763503,0.673109625,399.97342,129.4632738,146.4728358,173.3300806,2.333333333,2.039443155,2.244924097,2.027527634,1.747868097,1.644622759,2,0.568445476,0.745355992,0.278083708
133.9,5,91.50808,54.627075,64.5702746,35.61295129,1.327464648,1.534120432,184.5906,12.156125,68.00989708,54.53353424,831.2,995.6,781.4832078,931.7166367,1.547988788,1.091555212,810.6,593.7375,295.5415436,336.4568453,162.2,117.75,142.3329728,93.7140393,1.50889625,1.558910227,205,20.9375,67.33617156,75.90989725,5511.0858,3159.0895,988.2823632,82.93595575,1.139379444,1.135919345,13532.571,1679.2855,5026.19189,4285.014796,56.644,96.24,17.26127816,50.09237969,0.954578305,0.674064213,141.0,71.15625,61.47434541,60.15263772,6.4304,4.777875,3.400959984,1.362928443,1.286589738,1.196728129,12.878,2.34525,4.627845356,5.178574489,125.265316,102.78204,12.60082883,1.59273649,0.810628981,0.685323715,399.97342,74.98671,156.1639483,156.4629612,2.0,2.0,2.0,2.0,1.609437912,1.353591352,0,0.875,0.0,0.0
134.0,5,91.50808,53.80018287,64.5702746,35.00813994,1.327464648,1.536467207,184.5906,11.89590214,68.00989708,54.23561489,831.2,1002.396636,781.4832078,938.5853072,1.547988788,1.072417058,810.6,609.1366972,295.5415436,335.9935061,162.2,116.2568807,142.3329728,92.38142251,1.50889625,1.559038227,205,20.48929664,67.33617156,75.76856808,5511.0858,3091.494321,988.2823632,76.03045342,1.139379444,1.135990952,13532.571,1643.306902,5026.19189,4263.469111,56.644,97.23027523,17.26127816,51.22609411,0.954578305,0.662175083,141.0,72.68348624,61.47434541,59.8808191,6.4304,4.680348624,3.400959984,1.310997861,1.286589738,1.199311679,12.878,2.290293578,4.627845356,5.165110118,125.265316,100.5823818,12.60082883,1.459121871,0.810628981,0.685370365,399.97342,73.38092092,156.1639483,155.4921086,2.0,2.0,2.0,2.0,1.609437912,1.339224262,0,0.899082569,0.0,2.22e-16
134.0,5,91.50808,54.627075,64.5702746,35.61295129,1.327464648,1.534120432,184.5906,12.156125,68.00989708,54.53353424,831.2,995.6,781.4832078,931.7166367,1.547988788,1.091555212,810.6,593.7375,295.5415436,336.4568453,162.2,117.75,142.3329728,93.7140393,1.50889625,1.558910227,205,20.9375,67.33617156,75.90989725,5511.0858,3159.0895,988.2823632,82.93595575,1.139379444,1.135919345,13532.571,1679.2855,5026.19189,4285.014796,56.644,96.24,17.26127816,50.09237969,0.954578305,0.674064213,141.0,71.15625,61.47434541,60.15263772,6.4304,4.777875,3.400959984,1.362928443,1.286589738,1.196728129,12.878,2.34525,4.627845356,5.178574489,125.265316,102.78204,12.60082883,1.59273649,0.810628981,0.685323715,399.97342,74.98671,156.1639483,156.4629612,2.0,2.0,2.0,2.0,1.609437912,1.353591352,0,0.875,0.0,0.0
134.0,5,91.50808,61.5342,64.5702746,38.39669258,1.327464648,1.448111048,184.5906,19.548,68.00989708,60.37009734,831.2,997.4166667,781.4832078,931.3543911,1.547988788,1.099060355,810.6,607.4333333,295.5415436,339.3376436,162.2,120.75,142.3329728,95.08277743,1.50889625,1.531896995,205,27.91666667,67.33617156,79.47863969,5511.0858,3336.047833,988.2823632,86.54961187,1.139379444,1.159421649,13532.571,1492.618833,5026.19189,4446.201436,56.644,94.25583333,17.26127816,48.43755675,0.954578305,0.666941264,141.0,71.125,61.47434541,60.87843522,6.4304,4.530166667,3.400959984,1.310723684,1.286589738,1.226822832,12.878,2.072333333,4.627845356,5.028439815,125.265316,87.03829,12.60082883,1.328949807,0.810628981,0.67659138,399.97342,66.65337667,156.1639483,149.9469148,2.0,2.0,2.0,2.0,1.609437912,1.357977855,0,0.833333333,0.0,0.0
134.0,6,84.23456667,49.95998537,61.42802647,33.72522532,1.515041907,1.599099136,184.5906,15.57970732,64.1792417,48.96385524,802.3,994.8512195,759.3616967,929.8614359,1.735291109,1.087039228,810.6,656.5195122,277.422758,340.1187846,164.5,116.1707317,147.4597109,92.26203438,1.708666275,1.621278024,205,26.56097561,61.68400657,75.83885433,5343.738167,2861.902659,1272.668995,73.12708102,1.385213401,1.213718128,13532.571,1638.292463,4603.498334,3935.398656,48.72,97.55365854,15.51437762,53.69603686,1.06351143,0.672671666,141.0,72.93292683,58.84891531,59.55537267,8.475333333,5.067,4.518297984,1.372444104,1.471205738,1.366290264,18.478,2.312560976,6.22544956,5.582354746,108.05443,100.6099556,13.82726778,1.476092521,0.931281669,0.705222938,399.97342,73.15711756,147.6608341,155.170281,2.333333333,2.048780488,2.244924097,2.034099489,1.747868097,1.42491688,2,0.951219512,0.745355992,0.308514894
134.0,6,92.25006667,52.40896098,68.97773048,34.61203559,1.55851169,1.608192183,184.5906,15.57695122,62.10642322,51.90240559,806.8,999.4268293,764.4698009,935.1501204,1.736616353,1.08668486,810.6,664.2121951,275.2528595,337.7319767,166.8333333,116.2804878,149.3528566,92.31574161,1.708439988,1.608700223,205,28.53658537,62.33622988,75.94305864,6305.904833,3042.390463,1460.157567,74.86330926,1.414751964,1.246745378,13532.571,1638.292463,4920.452951,4177.176155,59.43666667,98.24512195,21.97067851,53.88288303,1.266473085,0.705172832,141.0,72.91463415,56.46450999,58.95052463,11.35866667,5.077853659,5.03947179,1.348471199,1.29852549,1.376945356,35.778,2.284634146,11.80197112,6.196158635,127.55443,101.8697117,18.80045645,1.491812217,1.137244905,0.753949558,399.97342,73.15711756,142.6493925,155.0722357,2.666666667,2.048780488,2.40187391,2.026975725,1.667461933,1.42491688,4,0.951219512,1.490711985,0.43902439
134.0,6,110.3206167,54.63892906,78.24106661,35.61503628,1.535695486,1.580304064,188.3839,16.52717719,74.99341813,54.56566402,790.8166667,994.2965625,745.4868168,930.1588263,1.730903467,1.097672288,810.6,654.7096875,284.5020294,337.2210878,161.1666667,117.703125,144.5246856,93.68715673,1.707333894,1.575389782,205,31.1375,61.51264549,75.8816265,6567.5715,3153.827,1495.158598,82.90152447,1.408218385,1.183753321,13532.571,1679.2855,5160.715157,4273.287988,50.65333333,96.3,17.7919077,50.50493145,1.138284462,0.678884405,141.0,71.1853125,57.69476916,60.06762377,6.058666667,4.78384375,3.52270398,1.365514208,1.495878434,1.208873301,12.878,2.443125,4.305622939,5.176803977,112.05443,102.8998525,15.63599653,1.601282396,1.00469685,0.693778566,399.97342,74.98671,145.5860107,156.4059575,2.166666667,2.003125,2.139826388,2.002535763,1.778233306,1.372530081,1,0.990625,0.372677996,0.055814285
134.0,6,110.3206167,54.65078313,78.24106661,35.6171214,1.535695486,1.609662273,188.3839,15.88847938,74.99341813,54.59777231,790.8166667,992.993125,745.4868168,928.6036206,1.730903467,1.101071221,810.6,652.869375,284.5020294,337.9785755,161.1666667,117.65625,144.5246856,93.66028187,1.707333894,1.585899463,205,30.65,61.51264549,75.85331625,6567.5715,3148.5645,1495.158598,82.8671075,1.408218385,1.214738032,13532.571,1679.2855,5160.715157,4261.522411,50.65333333,96.36,17.7919077,50.9208809,1.138284462,0.682765786,141.0,71.165625,57.69476916,59.9824293,6.058666667,4.7898125,3.52270398,1.368104878,1.495878434,1.217112377,12.878,2.43,4.305622939,5.175025975,112.05443,103.017665,15.63599653,1.609874156,1.00469685,0.700267708,399.97342,74.98671,145.5860107,156.3488443,2.166666667,2.00625,2.139826388,2.005074741,1.778233306,1.384770192,1,0.98125,0.372677996,0.078809501
134.0,6,110.3206167,54.69819938,78.24106661,35.62546307,1.535695486,1.67560426,188.3839,13.33368813,74.99341813,54.72599143,790.8166667,987.779375,745.4868168,922.4087569,1.730903467,1.105778728,810.6,645.508125,284.5020294,340.9418723,161.1666667,117.46875,144.5246856,93.55285951,1.707333894,1.609487128,205,28.7,61.51264549,75.73967932,6567.5715,3127.5145,1495.158598,82.7295824,1.408218385,1.286539805,13532.571,1679.2855,5160.715157,4214.065913,50.65333333,96.6,17.7919077,52.61921886,1.138284462,0.695660873,141.0,71.184375,57.69476916,59.63983086,6.058666667,4.8136875,3.52270398,1.378516802,1.495878434,1.238588503,12.878,2.3775,4.305622939,5.167838913,112.05443,103.488915,15.63599653,1.644704668,1.00469685,0.720636632,399.97342,74.98671,145.5860107,156.1192934,2.166666667,2.01875,2.139826388,2.015262886,1.778233306,1.413811257,1,0.94375,0.372677996,0.13564084
134.0,6,110.3206167,54.74561563,78.24106661,35.6338067,1.535695486,1.69420082,188.3839,12.156125,74.99341813,54.85386985,790.8166667,982.565625,745.4868168,916.2552202,1.730903467,1.101403881,810.6,638.146875,284.5020294,343.8005768,161.1666667,117.28125,144.5246856,93.44556035,1.707333894,1.615772023,205,26.75,61.51264549,75.62540677,6567.5715,3106.4645,1495.158598,82.59228555,1.408218385,1.308880071,13532.571,1679.2855,5160.715157,4165.962504,50.65333333,96.84,17.7919077,54.37420062,1.138284462,0.706497583,141.0,71.203125,57.69476916,59.29428155,6.058666667,4.8375625,3.52270398,1.389007966,1.495878434,1.250264651,12.878,2.3846875,4.305622939,5.160531386,112.05443,103.960165,15.63599653,1.680288759,1.00469685,0.736527181,399.97342,74.98671,145.5860107,155.8879798,2.166666667,2.03125,2.139826388,2.025502798,1.778233306,1.425531507,1,0.9375,0.372677996,0.173992636
134.2,5,91.50808,52.34245136,64.5702746,34.75575923,1.327464648,1.529435696,184.5906,12.45701918,68.00989708,51.53156362,831.2,992.9813738,781.4832078,928.0251085,1.547988788,1.066113326,810.6,616.3611386,295.5415436,339.5104905,162.2,117.3372525,142.3329728,93.19970762,1.50889625,1.533629179,205,24.47153465,67.33617156,76.28150703,5511.0858,3001.35895,988.2823632,78.24304116,1.139379444,1.111788974,13532.571,1723.634861,5026.19189,4102.316479,56.644,97.57465347,17.26127816,52.89190074,0.954578305,0.676649823,141.0,71.88582921,61.47434541,59.43153608,6.4304,4.858157178,3.400959984,1.369793158,1.286589738,1.174960187,12.878,2.414820545,4.627845356,5.218537355,125.265316,105.303335,12.60082883,1.597505809,0.810628981,0.678260926,399.97342,76.96677644,156.1639483,157.7077972,2.0,2.0,2.0,2.0,1.609437912,1.331128238,0,0.917079208,0.0,0.0
134.5,5,91.50808,54.627075,64.5702746,35.61295129,1.327464648,1.534120432,184.5906,12.156125,68.00989708,54.53353424,831.2,995.6,781.4832078,931.7166367,1.547988788,1.091555212,810.6,593.7375,295.5415436,336.4568453,162.2,117.75,142.3329728,93.7140393,1.50889625,1.558910227,205,20.9375,67.33617156,75.90989725,5511.0858,3159.0895,988.2823632,82.93595575,1.139379444,1.135919345,13532.571,1679.2855,5026.19189,4285.014796,56.644,96.24,17.26127816,50.09237969,0.954578305,0.674064213,141.0,71.15625,61.47434541,60.15263772,6.4304,4.777875,3.400959984,1.362928443,1.286589738,1.196728129,12.878,2.34525,4.627845356,5.178574489,125.265316,102.78204,12.60082883,1.59273649,0.810628981,0.685323715,399.97342,74.98671,156.1639483,156.4629612,2.0,2.0,2.0,2.0,1.609437912,1.353591352,0,0.875,0.0,0.0
134.5,5,91.50808,84.67082222,64.5702746,66.3573546,1.327464648,1.383779017,184.5906,28.7394,68.00989708,56.77849755,831.2,748.6555556,781.4832078,713.48379,1.547988788,1.557476718,810.6,136.6666667,295.5415436,248.724203,162.2,172.0,142.3329728,157.6879214,1.50889625,1.420096789,205,50.88888889,67.33617156,59.30523679,5511.0858,5615.047667,988.2823632,1952.170674,1.139379444,1.134343516,13532.571,2986.507889,5026.19189,4342.302453,56.644,60.26,17.26127816,22.21400945,0.954578305,0.863699851,141.0,39.8,61.47434541,58.93733056,6.4304,8.321333333,3.400959984,5.590560348,1.286589738,1.12912095,12.878,4.342,4.627845356,4.356161511,125.265316,182.7029533,12.60082883,38.43378143,0.810628981,0.684308632,399.97342,133.33038,156.1639483,170.0632458,2.0,2.0,2.0,2.0,1.609437912,1.522955068,0,0.444444444,0.0,0.0
